Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Partial Week],Item.[Item],Actual 12 Weeks,Actual 4 Weeks,Actual 8 Weeks,Actual External,Actual Final,Published Final Fcst Lag1 12weeks,Published Final Fcst Lag1 4weeks,Published Final Fcst Lag1 8weeks,Published Final Fcst Lag1 External,Published Final Fcst Lag1 Final
Baseline FY26,Greater China,Digital,2026-W12,NK-AM-270-7867,6362.54339602427,2120.8477986747566,4241.695597349513,212.08477986747567,2120.8477986747566,6998.797735626697,2332.9325785422325,4665.865157084465,106.04238993373784,2332.9325785422325
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-TJ-8967,51325.77092383872,17108.59030794624,34217.18061589248,1710.8590307946242,17108.59030794624,56458.3480162226,18819.449338740866,37638.89867748173,855.4295153973121,18819.449338740866
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-PDF-7624,55802.76984089877,18600.92328029959,37201.84656059918,1860.0923280299592,18600.92328029959,61383.046824988654,20461.01560832955,40922.0312166591,930.0461640149796,20461.01560832955
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-RT-3-7678,11924.35495811615,3974.784986038717,7949.569972077434,397.4784986038717,3974.784986038717,13116.790453927766,4372.263484642589,8744.526969285178,198.73924930193584,4372.263484642589
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-VF-3-7441,4679.191003775759,1559.7303345919195,3119.460669183839,155.97303345919195,1559.7303345919195,5147.110104153335,1715.7033680511115,3431.406736102223,77.98651672959598,1715.7033680511115
Baseline FY26,North America,Digital,2026-W12,NK-VF-3-3859,48449.65149324108,16149.88383108036,32299.76766216072,1614.988383108036,16149.88383108036,53294.6166425652,17764.8722141884,35529.7444283768,807.494191554018,17764.8722141884
Baseline FY26,Greater China,Wholesale,2026-W12,NK-ZP-40-6927,11169.314625189529,3723.104875063176,7446.209750126352,372.31048750631766,3723.104875063176,12286.246087708483,4095.4153625694944,8190.830725138989,186.15524375315883,4095.4153625694944
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-MT-9-4526,29993.08177067869,9997.693923559564,19995.387847119127,999.7693923559564,9997.693923559564,32992.38994774656,10997.46331591552,21994.92663183104,499.8846961779782,10997.46331591552
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-BK-KD16-2118,7390.994343017654,2463.6647810058844,4927.329562011769,246.36647810058844,2463.6647810058844,8130.093777319419,2710.031259106473,5420.062518212946,123.18323905029422,2710.031259106473
Baseline FY26,EMEA,Digital,2026-W12,NK-AM-90-4262,42450.01340076699,14150.00446692233,28300.00893384466,1415.000446692233,14150.00446692233,46695.01474084369,15565.004913614564,31130.00982722913,707.5002233461165,15565.004913614564
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-IC-5967,22940.272921745272,7646.757640581757,15293.515281163514,764.6757640581758,7646.757640581757,25234.300213919803,8411.433404639934,16822.86680927987,382.3378820290879,8411.433404639934
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-CV-L-5071,31219.91162767554,10406.63720922518,20813.27441845036,1040.663720922518,10406.63720922518,34341.9027904431,11447.3009301477,22894.6018602954,520.331860461259,11447.3009301477
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-RA-RM-8558,10803.951549739262,3601.317183246421,7202.634366492842,360.1317183246421,3601.317183246421,11884.346704713189,3961.4489015710633,7922.897803142127,180.06585916232106,3961.4489015710633
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-RA-RW-5436,9211.665857857735,3070.5552859525783,6141.110571905157,307.05552859525784,3070.5552859525783,10132.83244364351,3377.6108145478365,6755.221629095673,153.52776429762892,3377.6108145478365
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AM-90-7960,50611.12428430002,16870.37476143334,33740.74952286668,1687.037476143334,16870.37476143334,55672.236712730024,18557.412237576675,37114.82447515335,843.518738071667,18557.412237576675
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-ZP-40-4704,39211.11509884888,13070.371699616293,26140.743399232586,1307.0371699616294,13070.371699616293,43132.22660873377,14377.408869577923,28754.817739155846,653.5185849808147,14377.408869577923
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-JD-SL3-2445,17280.374891898264,5760.124963966088,11520.249927932176,576.0124963966089,5760.124963966088,19008.412381088092,6336.137460362697,12672.274920725395,288.00624819830443,6336.137460362697
Baseline FY26,Greater China,Digital,2026-W12,NK-RT-3-3807,39361.14912257899,13120.383040859662,26240.766081719325,1312.0383040859663,13120.383040859662,43297.26403483689,14432.42134494563,28864.84268989126,656.0191520429831,14432.42134494563
Baseline FY26,EMEA,Wholesale,2026-W12,NK-ZP-40-4512,4652.835593604488,1550.9451978681627,3101.8903957363254,155.09451978681628,1550.9451978681627,5118.119152964937,1706.039717654979,3412.079435309958,77.54725989340814,1706.039717654979
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-SFJ-9698,2280.8401302645166,760.2800434215055,1520.560086843011,76.02800434215055,760.2800434215055,2508.9241432909685,836.3080477636562,1672.6160955273124,38.014002171075276,836.3080477636562
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-TJ-9614,13809.090958255038,4603.030319418346,9206.060638836692,460.30303194183466,4603.030319418346,15190.000054080543,5063.333351360181,10126.666702720362,230.15151597091733,5063.333351360181
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AP-TJ-7752,42376.53058179643,14125.510193932145,28251.02038786429,1412.5510193932146,14125.510193932145,46614.18363997608,15538.06121332536,31076.12242665072,706.2755096966073,15538.06121332536
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-BK-JA1-4485,49283.26214522379,16427.75404840793,32855.50809681586,1642.775404840793,16427.75404840793,54211.58835974617,18070.529453248724,36141.05890649745,821.3877024203965,18070.529453248724
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AM-PLS-9375,3636.729625232556,1212.243208410852,2424.486416821704,121.22432084108522,1212.243208410852,4000.402587755812,1333.4675292519373,2666.9350585038746,60.61216042054261,1333.4675292519373
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-PDF-3381,6725.984482024263,2241.994827341421,4483.989654682842,224.19948273414212,2241.994827341421,7398.58293022669,2466.1943100755634,4932.388620151127,112.09974136707106,2466.1943100755634
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AP-YLL-4047,4637.838183284501,1545.9460610948336,3091.892122189667,154.59460610948338,1545.9460610948336,5101.622001612951,1700.540667204317,3401.081334408634,77.29730305474169,1700.540667204317
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-VF-3-1817,33876.646607704664,11292.215535901554,22584.43107180311,1129.2215535901555,11292.215535901554,37264.31126847513,12421.43708949171,24842.87417898342,564.6107767950778,12421.43708949171
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-AP-ACG-4735,42256.71677407802,14085.572258026006,28171.144516052012,1408.5572258026007,14085.572258026006,46482.38845148582,15494.129483828608,30988.258967657217,704.2786129013003,15494.129483828608
Baseline FY26,EMEA,Digital,2026-W12,NK-AP-SFJ-1326,36740.525974561475,12246.84199152049,24493.68398304098,1224.6841991520491,12246.84199152049,40414.57857201762,13471.52619067254,26943.05238134508,612.3420995760246,13471.52619067254
Baseline FY26,Greater China,Digital,2026-W12,NK-CV-L-1023,34212.21683539126,11404.072278463753,22808.144556927506,1140.4072278463752,11404.072278463753,37633.43851893039,12544.479506310128,25088.959012620257,570.2036139231876,12544.479506310128
Baseline FY26,North America,Wholesale,2026-W12,NK-IV-3-2252,22530.782310081944,7510.260770027315,15020.52154005463,751.0260770027315,7510.260770027315,24783.860541090144,8261.286847030047,16522.573694060095,375.51303850136577,8261.286847030047
Baseline FY26,Greater China,Digital,2026-W12,NK-JD-SL3-8738,4759.845146601492,1586.6150488671642,3173.2300977343284,158.66150488671644,1586.6150488671642,5235.829661261642,1745.2765537538808,3490.5531075077615,79.33075244335822,1745.2765537538808
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-RA-RW-4374,15962.637103961071,5320.879034653691,10641.758069307381,532.0879034653691,5320.879034653691,17558.90081435718,5852.966938119061,11705.933876238121,266.04395173268455,5852.966938119061
Baseline FY26,Greater China,Wholesale,2026-W12,NK-MT-9-9498,58620.27653598292,19540.092178660972,39080.184357321945,1954.0092178660973,19540.092178660972,64482.30418958122,21494.101396527072,42988.202793054144,977.0046089330486,21494.101396527072
Baseline FY26,APLA,Digital,2026-W12,NK-RT-3-7657,42876.281825394195,14292.093941798066,28584.187883596132,1429.2093941798066,14292.093941798066,47163.91000793362,15721.303335977875,31442.60667195575,714.6046970899033,15721.303335977875
Baseline FY26,EMEA,Digital,2026-W12,NK-IV-3-3632,20864.29918458374,6954.766394861246,13909.532789722492,695.4766394861247,6954.766394861246,22950.729103042115,7650.243034347372,15300.486068694743,347.73831974306233,7650.243034347372
Baseline FY26,EMEA,Wholesale,2026-W12,NK-AP-TJ-8026,47201.184434848066,15733.728144949355,31467.45628989871,1573.3728144949355,15733.728144949355,51921.30287833288,17307.10095944429,34614.20191888858,786.6864072474677,17307.10095944429
Baseline FY26,Greater China,Wholesale,2026-W12,NK-BK-JA1-1283,13428.20693098307,4476.0689769943565,8952.137953988713,447.60689769943565,4476.0689769943565,14771.027624081376,4923.675874693792,9847.351749387584,223.80344884971782,4923.675874693792
Baseline FY26,EMEA,Wholesale,2026-W12,NK-AP-ECT-4805,53675.73747749589,17891.912492498628,35783.824984997256,1789.191249249863,17891.912492498628,59043.311225245474,19681.10374174849,39362.20748349698,894.5956246249315,19681.10374174849
Baseline FY26,EMEA,Wholesale,2026-W12,NK-JD-SL3-4569,21393.211946445757,7131.070648815253,14262.141297630506,713.1070648815253,7131.070648815253,23532.533141090335,7844.1777136967785,15688.355427393557,356.55353244076264,7844.1777136967785
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-TJ-5708,5012.904835777227,1670.968278592409,3341.936557184818,167.0968278592409,1670.968278592409,5514.195319354951,1838.06510645165,3676.1302129033,83.54841392962045,1838.06510645165
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AP-SFJ-2904,27499.003806334105,9166.334602111368,18332.669204222737,916.6334602111369,9166.334602111368,30248.90418696752,10082.968062322507,20165.936124645013,458.31673010556847,10082.968062322507
Baseline FY26,EMEA,Wholesale,2026-W12,NK-IV-3-3558,36315.97348436087,12105.324494786955,24210.64898957391,1210.5324494786955,12105.324494786955,39947.570832796955,13315.856944265652,26631.713888531303,605.2662247393478,13315.856944265652
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-YLL-3315,16765.378864813567,5588.459621604523,11176.919243209046,558.8459621604524,5588.459621604523,18441.916751294928,6147.305583764975,12294.61116752995,279.4229810802262,6147.305583764975
Baseline FY26,EMEA,Wholesale,2026-W12,NK-IV-3-9570,34120.22467764378,11373.40822588126,22746.81645176252,1137.340822588126,11373.40822588126,37532.24714540816,12510.749048469386,25021.498096938773,568.670411294063,12510.749048469386
Baseline FY26,EMEA,Digital,2026-W12,NK-AP-SFJ-9149,12578.310295059599,4192.7700983531995,8385.540196706399,419.27700983532,4192.7700983531995,13836.14132456556,4612.04710818852,9224.09421637704,209.63850491766,4612.04710818852
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AP-YLL-3786,32583.955937448496,10861.318645816165,21722.63729163233,1086.1318645816166,10861.318645816165,35842.351531193344,11947.450510397783,23894.901020795565,543.0659322908083,11947.450510397783
Baseline FY26,Greater China,Wholesale,2026-W12,NK-BK-KD16-4199,24144.56663544896,8048.188878482986,16096.377756965972,804.8188878482987,8048.188878482986,26559.02329899386,8853.007766331286,17706.01553266257,402.40944392414934,8853.007766331286
Baseline FY26,EMEA,Wholesale,2026-W12,NK-SB-DLP-1995,11073.892799028119,3691.2975996760397,7382.595199352079,369.129759967604,3691.2975996760397,12181.282078930933,4060.427359643644,8120.854719287288,184.564879983802,4060.427359643644
Baseline FY26,EMEA,Wholesale,2026-W12,NK-AP-IC-8994,26721.79825480147,8907.266084933823,17814.532169867645,890.7266084933823,8907.266084933823,29393.978080281617,9797.992693427206,19595.985386854412,445.36330424669114,9797.992693427206
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-JD-SL3-9393,21552.992137220208,7184.330712406736,14368.661424813472,718.4330712406736,7184.330712406736,23708.291350942232,7902.7637836474105,15805.527567294821,359.2165356203368,7902.7637836474105
Baseline FY26,EMEA,Wholesale,2026-W12,NK-AP-YLL-8857,19342.07105781486,6447.357019271621,12894.714038543241,644.7357019271622,6447.357019271621,21276.27816359635,7092.092721198784,14184.185442397567,322.3678509635811,7092.092721198784
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-JD-SL3-6062,32272.352149729923,10757.45071657664,21514.90143315328,1075.745071657664,10757.45071657664,35499.58736470292,11833.195788234307,23666.391576468613,537.872535828832,11833.195788234307
Baseline FY26,EMEA,Wholesale,2026-W12,NK-IV-3-2686,24154.54320354168,8051.5144011805605,16103.028802361121,805.1514401180561,8051.5144011805605,26569.997523895854,8856.665841298618,17713.331682597236,402.5757200590281,8856.665841298618
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-TJ-8783,40192.162506803696,13397.387502267899,26794.775004535797,1339.73875022679,13397.387502267899,44211.37875748407,14737.126252494689,29474.252504989377,669.869375113395,14737.126252494689
Baseline FY26,EMEA,Digital,2026-W12,NK-AP-TJ-3286,32197.133914965023,10732.377971655007,21464.755943310014,1073.2377971655008,10732.377971655007,35416.847306461525,11805.61576882051,23611.23153764102,536.6188985827504,11805.61576882051
Baseline FY26,Greater China,Wholesale,2026-W12,NK-BZ-77-1365,38992.04767253534,12997.349224178446,25994.698448356892,1299.7349224178447,12997.349224178446,42891.25243978888,14297.084146596291,28594.168293192582,649.8674612089224,14297.084146596291
Baseline FY26,EMEA,Wholesale,2026-W12,NK-IV-3-7252,59415.98780096519,19805.329266988396,39610.65853397679,1980.5329266988397,19805.329266988396,65357.58658106171,21785.862193687237,43571.724387374474,990.2664633494198,21785.862193687237
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-BK-L21-1459,34203.30119677783,11401.100398925942,22802.200797851885,1140.1100398925944,11401.100398925942,37623.63131645561,12541.210438818538,25082.420877637076,570.0550199462972,12541.210438818538
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AM-PLS-8865,40661.864806575046,13553.954935525016,27107.909871050033,1355.3954935525016,13553.954935525016,44728.05128723256,14909.35042907752,29818.70085815504,677.6977467762508,14909.35042907752
Baseline FY26,North America,Digital,2026-W12,NK-BK-KD16-8543,16460.32577258664,5486.77525752888,10973.55051505776,548.677525752888,5486.77525752888,18106.358349845304,6035.4527832817685,12070.905566563537,274.338762876444,6035.4527832817685
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-BK-KD16-5211,35985.94148903519,11995.313829678396,23990.627659356793,1199.5313829678396,11995.313829678396,39584.53563793871,13194.845212646236,26389.690425292472,599.7656914839198,13194.845212646236
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-PDF-1131,37396.68122590636,12465.560408635452,24931.120817270905,1246.5560408635454,12465.560408635452,41136.349348496995,13712.116449498999,27424.232898997998,623.2780204317727,13712.116449498999
Baseline FY26,North America,Digital,2026-W12,NK-RT-3-5875,34031.28249257481,11343.76083085827,22687.52166171654,1134.376083085827,11343.76083085827,37434.4107418323,12478.136913944098,24956.273827888195,567.1880415429135,12478.136913944098
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-AP-ACG-1009,49073.52810897323,16357.842702991078,32715.685405982156,1635.784270299108,16357.842702991078,53980.88091987056,17993.626973290186,35987.25394658037,817.892135149554,17993.626973290186
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-BK-KD16-5572,46327.08452291781,15442.361507639269,30884.723015278538,1544.236150763927,15442.361507639269,50959.79297520959,16986.597658403196,33973.19531680639,772.1180753819635,16986.597658403196
Baseline FY26,North America,Wholesale,2026-W12,NK-AP-IC-4029,15686.649913452178,5228.883304484059,10457.766608968119,522.888330448406,5228.883304484059,17255.314904797397,5751.7716349324655,11503.543269864931,261.444165224203,5751.7716349324655
Baseline FY26,Greater China,Digital,2026-W12,NK-AP-TJ-3312,21557.27072531519,7185.756908438397,14371.513816876793,718.5756908438398,7185.756908438397,23712.997797846714,7904.332599282237,15808.665198564475,359.2878454219199,7904.332599282237
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AP-SFJ-1791,53634.60613964463,17878.20204654821,35756.40409309642,1787.820204654821,17878.20204654821,58998.06675360909,19666.02225120303,39332.04450240606,893.9101023274105,19666.02225120303
Baseline FY26,APLA,Digital,2026-W12,NK-RA-RW-7361,46479.205680522886,15493.068560174295,30986.13712034859,1549.3068560174297,15493.068560174295,51127.12624857518,17042.375416191728,34084.750832383455,774.6534280087149,17042.375416191728
Baseline FY26,EMEA,Digital,2026-W12,NK-RA-RM-1551,55660.74904673625,18553.58301557875,37107.1660311575,1855.3583015578752,18553.58301557875,61226.82395140988,20408.94131713663,40817.88263427326,927.6791507789376,20408.94131713663
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AP-SFJ-8712,8883.452287549635,2961.150762516545,5922.30152503309,296.1150762516545,2961.150762516545,9771.7975163046,3257.2658387682,6514.5316775364,148.05753812582725,3257.2658387682
Baseline FY26,APLA,Digital,2026-W12,NK-VF-3-9528,3101.0733991173174,1033.6911330391058,2067.3822660782116,103.36911330391058,1033.6911330391058,3411.180739029049,1137.0602463430164,2274.120492686033,51.68455665195529,1137.0602463430164
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-YLL-5642,21961.633262279196,7320.544420759732,14641.088841519464,732.0544420759733,7320.544420759732,24157.796588507117,8052.598862835706,16105.197725671413,366.02722103798664,8052.598862835706
Baseline FY26,EMEA,Wholesale,2026-W12,NK-AP-ECT-1150,59666.18786438063,19888.729288126877,39777.45857625375,1988.8729288126879,19888.729288126877,65632.8066508187,21877.602216939566,43755.20443387913,994.4364644063439,21877.602216939566
Baseline FY26,APLA,Digital,2026-W12,NK-AP-YLL-2440,59425.36717217307,19808.45572405769,39616.91144811538,1980.8455724057692,19808.45572405769,65367.903889390385,21789.30129646346,43578.60259292692,990.4227862028846,21789.30129646346
Baseline FY26,EMEA,Digital,2026-W12,NK-BZ-77-8766,57774.10441127926,19258.034803759754,38516.06960751951,1925.8034803759756,19258.034803759754,63551.51485240719,21183.83828413573,42367.67656827146,962.9017401879878,21183.83828413573
Baseline FY26,EMEA,Wholesale,2026-W12,NK-BZ-77-2664,55868.91541574312,18622.971805247707,37245.943610495415,1862.2971805247707,18622.971805247707,61455.80695731744,20485.26898577248,40970.53797154496,931.1485902623854,20485.26898577248
Baseline FY26,North America,Wholesale,2026-W12,NK-MT-9-9498,8022.793378485848,2674.2644594952826,5348.528918990565,267.4264459495283,2674.2644594952826,8825.072716334433,2941.690905444811,5883.381810889622,133.71322297476414,2941.690905444811
Baseline FY26,APLA,Digital,2026-W12,NK-AP-ECT-1403,51491.10685007982,17163.70228335994,34327.40456671988,1716.3702283359942,17163.70228335994,56640.21753508781,18880.072511695937,37760.14502339187,858.1851141679971,18880.072511695937
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-RA-RM-8935,41925.268875250484,13975.089625083494,27950.179250166988,1397.5089625083494,13975.089625083494,46117.79576277554,15372.598587591845,30745.19717518369,698.7544812541747,15372.598587591845
Baseline FY26,Greater China,Digital,2026-W12,NK-AP-PDF-1075,32584.670601491132,10861.55686716371,21723.11373432742,1086.155686716371,10861.55686716371,35843.13766164025,11947.712553880083,23895.425107760166,543.0778433581855,11947.712553880083
Baseline FY26,APLA,Wholesale,2026-W12,NK-AP-IC-6492,26943.930969059715,8981.310323019905,17962.62064603981,898.1310323019906,8981.310323019905,29638.324065965688,9879.441355321896,19758.882710643793,449.0655161509953,9879.441355321896
Baseline FY26,APLA,Wholesale,2026-W12,NK-AP-IC-3061,20098.60446424878,6699.53482141626,13399.06964283252,669.953482141626,6699.53482141626,22108.464910673658,7369.488303557886,14738.976607115772,334.976741070813,7369.488303557886
Baseline FY26,Greater China,Digital,2026-W12,NK-RA-RW-8003,30502.890096259325,10167.630032086441,20335.260064172882,1016.7630032086441,10167.630032086441,33553.17910588526,11184.393035295087,22368.786070590173,508.38150160432207,11184.393035295087
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AP-ECT-4748,47645.01250397633,15881.670834658777,31763.341669317553,1588.1670834658778,15881.670834658777,52409.51375437397,17469.837918124656,34939.67583624931,794.0835417329389,17469.837918124656
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-AP-SFJ-2902,15778.185516304002,5259.395172101334,10518.790344202667,525.9395172101334,5259.395172101334,17356.004067934402,5785.334689311468,11570.669378622935,262.9697586050667,5785.334689311468
Baseline FY26,North America,Digital,2026-W12,NK-RA-RW-7637,20218.28127864683,6739.427092882277,13478.854185764554,673.9427092882278,6739.427092882277,22240.109406511514,7413.369802170505,14826.73960434101,336.9713546441139,7413.369802170505
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AP-PDF-4127,3414.55618250692,1138.1853941689733,2276.3707883379466,113.81853941689734,1138.1853941689733,3756.011800757612,1252.0039335858708,2504.0078671717415,56.90926970844867,1252.0039335858708
Baseline FY26,Greater China,Wholesale,2026-W12,NK-AP-ACG-4227,54408.65343878948,18136.217812929826,36272.43562585965,1813.6217812929826,18136.217812929826,59849.51878266843,19949.83959422281,39899.67918844562,906.8108906464913,19949.83959422281
Baseline FY26,EMEA,Digital,2026-W12,NK-AP-TJ-2829,5468.272115546563,1822.7573718488545,3645.514743697709,182.27573718488546,1822.7573718488545,6015.09932710122,2005.0331090337402,4010.0662180674803,91.13786859244273,2005.0331090337402
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-AP-ACG-2722,6690.370800381305,2230.123600127102,4460.247200254204,223.0123600127102,2230.123600127102,7359.407880419436,2453.135960139812,4906.271920279624,111.5061800063551,2453.135960139812
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AM-PLS-3326,11940.954614064465,3980.318204688155,7960.63640937631,398.03182046881557,3980.318204688155,13135.050075470914,4378.350025156971,8756.700050313942,199.01591023440778,4378.350025156971
Baseline FY26,APLA,Digital,2026-W12,NK-AP-PDF-9097,6997.3022491735865,2332.434083057862,4664.868166115724,233.24340830578623,2332.434083057862,7697.0324740909455,2565.6774913636486,5131.354982727297,116.62170415289312,2565.6774913636486
Baseline FY26,EMEA,Digital,2026-W12,NK-VF-3-3424,5122.501354136886,1707.500451378962,3415.000902757924,170.75004513789622,1707.500451378962,5634.751489550576,1878.2504965168584,3756.500993033717,85.37502256894811,1878.2504965168584
Baseline FY26,APLA,Wholesale,2026-W12,NK-AP-ECT-3772,38249.10095331007,12749.700317770024,25499.40063554005,1274.9700317770025,12749.700317770024,42074.011048641085,14024.670349547028,28049.340699094057,637.4850158885013,14024.670349547028
Baseline FY26,EMEA,Digital,2026-W12,NK-JD-SL3-6158,3666.708002270932,1222.2360007569773,2444.4720015139546,122.22360007569773,1222.2360007569773,4033.378802498025,1344.459600832675,2688.91920166535,61.111800037848866,1344.459600832675
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-VF-3-3448,11167.59468464218,3722.5315615473933,7445.0631230947865,372.2531561547394,3722.5315615473933,12284.3541531064,4094.784717702133,8189.569435404266,186.1265780773697,4094.784717702133
Baseline FY26,EMEA,Digital,2026-W12,NK-AP-SFJ-8003,27972.84785137183,9324.282617123943,18648.565234247886,932.4282617123944,9324.282617123943,30770.132636509014,10256.710878836338,20513.421757672677,466.2141308561972,10256.710878836338
Baseline FY26,EMEA,Wholesale,2026-W12,NK-MT-9-4759,50666.11599955523,16888.705333185077,33777.41066637015,1688.8705333185078,16888.705333185077,55732.72759951076,18577.575866503586,37155.15173300717,844.4352666592539,18577.575866503586
Baseline FY26,EMEA,Digital,2026-W12,NK-RA-RM-6972,31901.73310043985,10633.91103347995,21267.8220669599,1063.391103347995,10633.91103347995,35091.90641048384,11697.302136827946,23394.604273655892,531.6955516739976,11697.302136827946
Baseline FY26,APLA,Wholesale,2026-W12,NK-CV-L-3423,2003.571975617629,667.8573252058764,1335.7146504117527,66.78573252058764,667.8573252058764,2203.929173179392,734.643057726464,1469.286115452928,33.39286626029382,734.643057726464
Baseline FY26,Greater China,Wholesale,2026-W12,NK-ZP-40-6742,59651.5146642202,19883.838221406735,39767.67644281347,1988.3838221406736,19883.838221406735,65616.66613064223,21872.222043547412,43744.444087094824,994.1919110703368,21872.222043547412
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-IC-5112,23776.945833513564,7925.648611171188,15851.297222342377,792.5648611171189,7925.648611171188,26154.640416864924,8718.213472288307,17436.426944576615,396.28243055855944,8718.213472288307
Baseline FY26,North America,Digital,2026-W12,NK-BZ-77-2517,35694.84255133025,11898.280850443416,23796.561700886832,1189.8280850443416,11898.280850443416,39264.32680646327,13088.108935487759,26176.217870975517,594.9140425221708,13088.108935487759
Baseline FY26,North America,Wholesale,2026-W12,NK-CV-L-3758,58632.603220170924,19544.201073390308,39088.402146780616,1954.420107339031,19544.201073390308,64495.86354218802,21498.62118072934,42997.24236145868,977.2100536695154,21498.62118072934
Baseline FY26,Greater China,Direct-to-Consumer,2026-W12,NK-AP-SFJ-6947,18690.02032925963,6230.006776419877,12460.013552839753,623.0006776419877,6230.006776419877,20559.022362185595,6853.007454061865,13706.01490812373,311.5003388209939,6853.007454061865
Baseline FY26,EMEA,Digital,2026-W12,NK-RT-3-1319,56699.828665356064,18899.94288845202,37799.88577690404,1889.9942888452022,18899.94288845202,62369.81153189167,20789.937177297223,41579.874354594445,944.9971444226011,20789.937177297223
Baseline FY26,North America,Direct-to-Consumer,2026-W12,NK-AP-YLL-7968,34677.17354705045,11559.057849016817,23118.115698033635,1155.9057849016817,11559.057849016817,38144.8909017555,12714.9636339185,25429.927267837,577.9528924508409,12714.9636339185
Baseline FY26,Greater China,Digital,2026-W12,NK-BK-L21-8065,48671.5061678766,16223.8353892922,32447.6707785844,1622.38353892922,16223.8353892922,53538.65678466426,17846.21892822142,35692.43785644284,811.19176946461,17846.21892822142
Baseline FY26,North America,Wholesale,2026-W12,NK-BZ-77-4292,20098.468288665223,6699.489429555074,13398.978859110148,669.9489429555074,6699.489429555074,22108.315117531747,7369.438372510582,14738.876745021164,334.9744714777537,7369.438372510582
Baseline FY26,APLA,Digital,2026-W12,NK-RT-3-3732,30627.69296502696,10209.23098834232,20418.46197668464,1020.9230988342321,10209.23098834232,33690.46226152966,11230.154087176554,22460.308174353107,510.46154941711603,11230.154087176554
Baseline FY26,EMEA,Direct-to-Consumer,2026-W12,NK-CV-L-5684,4130.270870539738,1376.7569568465792,2753.5139136931584,137.67569568465794,1376.7569568465792,4543.2979575937115,1514.4326525312372,3028.8653050624744,68.83784784232897,1514.4326525312372
Baseline FY26,APLA,Direct-to-Consumer,2026-W12,NK-AP-TJ-2275,4309.578849981737,1436.526283327246,2873.052566654492,143.6526283327246,1436.526283327246,4740.536734979913,1580.1789116599707,3160.3578233199414,71.8263141663623,1580.1789116599707
Baseline FY26,Greater China,Digital,2026-W12,NK-BK-KD16-8055,12875.244429479291,4291.7481431597635,8583.496286319527,429.1748143159764,4291.7481431597635,14162.76887242722,4720.92295747574,9441.84591495148,214.5874071579882,4720.92295747574
Baseline FY26,Greater China,Wholesale,2026-W12,NK-MT-9-1094,47503.99220420505,15834.66406806835,31669.3281361367,1583.466406806835,15834.66406806835,52254.39142462556,17418.130474875186,34836.26094975037,791.7332034034175,17418.130474875186
