Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Day],Item.[Item],D Base Forecast LC,D Base Forecast Quantity,D Base Forecast Supply Code,D Buff1 Forecast Quantity,D Buff2 Forecast Quantity,product_name,category,lifecycle_stage,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
Baseline FY26,APLA,Direct-to-Consumer,2026-05-17,NK-AP-TJ-2755,11990.225078784002,9991.854232320002,NORM,1801.297220651034,2161.5566647812407,Tech Fleece Joggers M,Apparel,New Launch,9723.805242175937,9006.486103255169,0.9203552716678804,10784.093384924709,1801.297220651034,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-01,NK-BK-KD16-9272,12781.020553629021,10650.850461357519,NORM,1900.8017755395988,2280.9621306475183,KD16,Footwear,Decline,11247.585451087334,9504.008877697994,0.8165430403289291,11049.155907740267,1900.8017755395988,1
Baseline FY26,North America,Wholesale,2026-03-08,NK-BK-L21-7688,19887.549977431536,16572.95831452628,NORM,3726.8298345178264,4472.1958014213915,LeBron XXI,Footwear,Decline,17131.317927490632,18634.149172589132,0.9193506915084072,29645.13631072679,3726.8298345178264,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-15,NK-RT-3-9945,20325.371171204253,16937.809309336877,NORM,3165.5631376912797,3798.6757652295355,React Phantom Run 3,Footwear,Growth,15818.300794587352,15827.815688456398,0.9993988498440765,21796.799989828083,3165.5631376912797,1
Baseline FY26,EMEA,Digital,2026-03-22,NK-AP-PDF-2254,6839.2942540210415,5699.411878350868,NORM,992.4207974041436,1190.9049568849723,Pro Dri-FIT Tight,Apparel,Decline,5168.645355789739,4962.103987020718,0.958376251422931,11715.020382586616,992.4207974041436,1
Baseline FY26,EMEA,Digital,2026-03-29,NK-AM-PLS-7430,9648.0176113095,8040.01467609125,NORM,1470.4835187880633,1764.580222545676,Air Max Plus,Footwear,Growth,7378.205745833374,7352.417593940316,0.996492561587591,9390.86656765035,1470.4835187880633,0
Baseline FY26,EMEA,Digital,2026-04-05,NK-RA-RM-6546,2770.0879158856296,2308.406596571358,NORM,421.1290981931844,505.35491783182124,Dri-FIT Running Shirt M,Apparel,Growth,2343.481336608661,2105.645490965922,0.8870484862417953,6006.3705920831335,421.1290981931844,0
Baseline FY26,EMEA,Wholesale,2026-04-12,NK-AP-TJ-8493,1983.3732818852873,1652.8110682377394,NORM,283.57528912887835,340.290346954654,Tech Fleece Joggers M,Apparel,New Launch,1642.7367761749188,1417.8764456443917,0.8414104901585178,2046.2228424918444,283.57528912887835,0
Baseline FY26,North America,Digital,2026-04-19,NK-AM-270-1204,18849.200253585015,15707.666877987513,NORM,3555.0736249159077,4266.088349899089,Air Max 270,Footwear,Decline,14190.3277759158,17775.368124579538,0.7983141432831204,31494.028852895637,3555.0736249159077,0
Baseline FY26,EMEA,Digital,2026-04-26,NK-CV-L-3145,22091.59941377636,18409.666178146967,NORM,4214.086403697379,5056.903684436855,Court Vision Low,Footwear,New Launch,17834.48853031527,21070.432018486892,0.8464225372630019,31230.128401334558,4214.086403697379,1
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-03,NK-VF-3-2442,1282.076858245015,1068.397381870846,NORM,211.70201983962022,254.04242380754425,Vaporfly 3,Footwear,Decline,1092.9381496500541,1058.510099198101,0.9674749910482339,3041.0309005396566,211.70201983962022,0
Baseline FY26,APLA,Wholesale,2026-05-10,NK-RA-RM-5625,11027.647469153964,9189.70622429497,NORM,1634.0913489048212,1960.9096186857853,Dri-FIT Running Shirt M,Apparel,Mature,8697.306033667155,8170.4567445241055,0.9355177677801002,20237.666247243094,1634.0913489048212,1
Baseline FY26,North America,Direct-to-Consumer,2026-05-17,NK-AP-SFJ-9698,18750.26252143604,15625.218767863369,NORM,2833.5568245880986,3400.268189505718,Storm-FIT Jacket,Apparel,Mature,16304.091853405442,14167.784122940491,0.8492137011739302,21903.924637842887,2833.5568245880986,0
Baseline FY26,Greater China,Digital,2026-03-01,NK-AP-SFJ-4571,7544.9503393283585,6287.458616106966,NORM,1347.1895846208583,1616.6275015450299,Storm-FIT Jacket,Apparel,Decline,6606.151716265611,6735.9479231042915,0.9807308179456852,7369.476263016093,1347.1895846208583,0
Baseline FY26,Greater China,Wholesale,2026-03-08,NK-AP-SFJ-1937,3347.369912162884,2789.4749268024034,NORM,513.5922037025291,616.3106444430349,Storm-FIT Jacket,Apparel,Mature,2672.5124732471095,2567.9610185126453,0.9592861986686153,4245.243753880774,513.5922037025291,0
Baseline FY26,North America,Digital,2026-03-15,NK-RA-RM-5862,9164.078840727996,7636.732367273331,NORM,1354.3725123506874,1625.247014820825,Dri-FIT Running Shirt M,Apparel,Growth,8198.257626702863,6771.862561753437,0.7893644397029684,17736.761941424724,1354.3725123506874,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-22,NK-AP-YLL-3594,17509.626571282508,14591.355476068758,NORM,2790.577200603146,3348.692640723775,Yoga Luxe Leggings,Apparel,Mature,15509.410410098239,13952.88600301573,0.8884442683222606,22343.935593468956,2790.577200603146,0
Baseline FY26,EMEA,Digital,2026-03-29,NK-BK-KD16-7280,5926.569402599638,4938.807835499699,NORM,842.5246684717645,1011.0296021661173,KD16,Footwear,Growth,5025.126727353984,4212.623342358822,0.8071265055137333,11131.115625755378,842.5246684717645,0
Baseline FY26,EMEA,Wholesale,2026-04-05,NK-BK-JA1-1780,2515.0176064712023,2095.8480053926687,NORM,410.89652999975874,493.0758359997105,Ja 1,Footwear,Growth,1910.1162436731518,2054.4826499987935,0.9297310170393863,2288.390271125479,410.89652999975874,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-12,NK-AM-90-6944,11851.757210449263,9876.464342041052,NORM,1699.758034076088,2039.7096408913055,Air Max 90,Footwear,New Launch,10094.86569908621,8498.79017038044,0.8121996782238098,11142.316073936301,1699.758034076088,0
Baseline FY26,North America,Digital,2026-04-19,NK-BK-L21-4256,21087.60045103223,17573.000375860192,NORM,3623.488177222187,4348.185812666624,LeBron XXI,Footwear,Decline,17308.916602758054,18117.440886110933,0.9553731518465887,35449.12609224455,3623.488177222187,0
Baseline FY26,Greater China,Digital,2026-04-26,NK-AM-270-2716,18771.59222685769,15642.99352238141,NORM,2784.4181504833036,3341.301780579964,Air Max 270,Footwear,New Launch,14678.507624284735,13922.090752416518,0.9456678680436756,19662.727841899847,2784.4181504833036,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-03,NK-AM-90-6944,11340.69767334271,9450.581394452258,NORM,2015.5874927858645,2418.7049913430374,Air Max 90,Footwear,Decline,10016.516571363094,10077.937463929322,0.9939054104288637,26619.877154042344,2015.5874927858645,0
Baseline FY26,APLA,Digital,2026-05-10,NK-RT-3-3771,12908.265478391386,10756.887898659488,NORM,2115.532494490048,2538.6389933880578,React Phantom Run 3,Footwear,Mature,10736.832437078723,10577.66247245024,0.9849522552791748,30896.634678685787,2115.532494490048,1
Baseline FY26,Greater China,Digital,2026-05-17,NK-RA-RM-6420,8514.73596807157,7095.613306726309,NORM,1397.5962444956758,1677.115493394811,Dri-FIT Running Shirt M,Apparel,Mature,7631.811235701301,6987.981222478379,0.907866092834952,16588.33960759599,1397.5962444956758,0
Baseline FY26,Greater China,Direct-to-Consumer,2026-03-01,NK-JD-SL3-8151,13608.191890338949,11340.159908615791,NORM,2030.9372990725224,2437.124758887027,Jordan Stay Loyal 3,Footwear,New Launch,10970.308490115034,10154.686495362612,0.9196802387621817,24156.451099429618,2030.9372990725224,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-08,NK-BK-KD16-1313,16658.77964498189,13882.316370818242,NORM,2665.365799293463,3198.438959152156,KD16,Footwear,Growth,14854.780426451904,13326.828996467315,0.8853477124686135,25909.966597583552,2665.365799293463,0
Baseline FY26,Greater China,Digital,2026-03-15,NK-BK-L21-9219,5339.028490777132,4449.190408980943,NORM,910.6506291185328,1092.7807549422394,LeBron XXI,Footwear,New Launch,4765.395655469859,4553.253145592664,0.9534085843475364,10354.192253051659,910.6506291185328,0
Baseline FY26,APLA,Wholesale,2026-03-22,NK-BZ-77-7448,13387.505301229363,11156.254417691136,NORM,2555.4439692170877,3066.532763060505,Blazer Mid '77,Footwear,Mature,10831.742907409393,12777.219846085438,0.8477386346864744,18849.257210766846,2555.4439692170877,0
Baseline FY26,EMEA,Digital,2026-03-29,NK-AP-PDF-7507,1800.6098287344628,1500.5081906120524,NORM,260.260178773578,312.31221452829357,Pro Dri-FIT Tight,Apparel,Decline,1504.282778889158,1301.30089386789,0.8440161795186817,3679.1529281349826,260.260178773578,1
Baseline FY26,APLA,Digital,2026-04-05,NK-AM-270-2754,4569.099721243244,3807.5831010360366,NORM,800.218163213397,960.2617958560763,Air Max 270,Footwear,Growth,3864.5938678099496,4001.090816066985,0.9658850662152153,11224.57484368574,800.218163213397,1
Baseline FY26,EMEA,Wholesale,2026-04-12,NK-RA-RW-7343,2858.7757816400317,2382.313151366693,NORM,526.0539812907555,631.2647775489065,Dri-FIT Running Shirt W,Apparel,Growth,2281.599190254152,2630.2699064537774,0.8674391873837329,7069.422473743903,526.0539812907555,1
Baseline FY26,EMEA,Wholesale,2026-04-19,NK-AP-YLL-6641,19660.341072699866,16383.617560583223,NORM,2984.9519438256734,3581.942332590808,Yoga Luxe Leggings,Apparel,New Launch,17548.060013832706,14924.759719128366,0.8242316563835745,25230.915380238774,2984.9519438256734,0
Baseline FY26,North America,Wholesale,2026-04-26,NK-BK-KD16-5138,5292.318337518324,4410.2652812652705,NORM,830.0454358956435,996.0545230747722,KD16,Footwear,Growth,4586.935909385335,4150.227179478217,0.8947747409909201,5490.08838172076,830.0454358956435,0
Baseline FY26,North America,Direct-to-Consumer,2026-05-03,NK-AP-IC-8994,1459.4806158703525,1216.2338465586272,NORM,256.4417557841106,307.7301069409327,Sportswear Icon Clash,Apparel,Growth,1149.7515666483646,1282.208778920553,0.896696065063835,2246.438573113781,256.4417557841106,0
Baseline FY26,EMEA,Digital,2026-05-10,NK-AP-PDF-3425,17980.831723134324,14984.026435945272,NORM,2831.1332102069327,3397.3598522483194,Pro Dri-FIT Tight,Apparel,Mature,14605.27817677378,14155.666051034663,0.9682380098457992,40812.53171592939,2831.1332102069327,0
Baseline FY26,North America,Direct-to-Consumer,2026-05-17,NK-BK-KD16-3758,654.6004861282199,545.5004051068499,NORM,112.90125513177996,135.48150615813594,KD16,Footwear,New Launch,510.6754527372486,564.5062756588998,0.904640877802786,1164.0838772411628,112.90125513177996,0
Baseline FY26,APLA,Wholesale,2026-03-01,NK-AP-ACG-5069,13393.182883544296,11160.985736286913,NORM,2035.476731494482,2442.5720777933784,ACG Mountain Fly,Apparel,Decline,10383.21006641227,10177.38365747241,0.9797760980751926,22556.328002610404,2035.476731494482,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-08,NK-AP-ECT-5247,23695.5480385566,19746.290032130502,NORM,3910.8776944276165,4693.05323331314,Element Crew Top,Apparel,New Launch,19623.70658778698,19554.388472138082,0.9964551120712537,24739.925353354993,3910.8776944276165,0
Baseline FY26,Greater China,Wholesale,2026-03-15,NK-AM-90-6900,15240.553947568984,12700.461622974153,NORM,2328.1029825988257,2793.723579118591,Air Max 90,Footwear,Decline,11955.801717352995,11640.51491299413,0.9729147029392217,15399.590798975403,2328.1029825988257,0
Baseline FY26,North America,Direct-to-Consumer,2026-03-22,NK-AP-PDF-3226,15177.800478672332,12648.167065560277,NORM,2462.204780994586,2954.6457371935035,Pro Dri-FIT Tight,Apparel,Growth,12196.830065008982,12311.02390497293,0.9907242613737579,18611.09628391826,2462.204780994586,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-29,NK-BZ-77-3400,19859.077356504746,16549.231130420623,NORM,3791.8052149726495,4550.166257967179,Blazer Mid '77,Footwear,Growth,17646.922105992584,18959.026074863246,0.9307926491746161,48503.26739198113,3791.8052149726495,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-05,NK-AM-PLS-4274,7426.954685216296,6189.128904346913,NORM,1116.2277799050437,1339.4733358860524,Air Max Plus,Footwear,Mature,5930.133403229958,5581.138899525218,0.937468944961318,10594.247361621286,1116.2277799050437,0
Baseline FY26,APLA,Digital,2026-04-12,NK-CV-L-7901,12666.935043605956,10555.779203004964,NORM,2104.227331599436,2525.0727979193234,Court Vision Low,Footwear,Mature,11168.852978131608,10521.13665799718,0.9384366593468687,16445.349618703392,2104.227331599436,0
Baseline FY26,North America,Wholesale,2026-04-19,NK-AP-IC-6290,6994.809896726808,5829.00824727234,NORM,1243.720580909202,1492.4646970910424,Sportswear Icon Clash,Apparel,New Launch,5688.325126194283,6218.602904546009,0.9147271844670971,12707.699502132475,1243.720580909202,0
Baseline FY26,EMEA,Wholesale,2026-04-26,NK-BZ-77-5230,7686.716103787466,6405.596753156222,NORM,1320.288501420882,1584.3462017050585,Blazer Mid '77,Footwear,New Launch,6602.455197885667,6601.44250710441,0.9998465955311786,13026.923451176268,1320.288501420882,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-03,NK-BZ-77-2517,7539.142645599957,6282.618871333298,NORM,1110.4233697906948,1332.5080437488336,Blazer Mid '77,Footwear,New Launch,6097.040052402286,5552.116848953474,0.9018530736521646,6484.691938121857,1110.4233697906948,0
Baseline FY26,North America,Digital,2026-05-10,NK-RA-RM-9321,2668.9481441680646,2224.123453473387,NORM,381.5408665757722,457.84903989092663,Dri-FIT Running Shirt M,Apparel,Decline,2227.5905135409384,1907.704332878861,0.8323187848615164,4225.091410684627,381.5408665757722,1
Baseline FY26,APLA,Direct-to-Consumer,2026-05-17,NK-AP-PDF-8801,8814.000292972338,7345.0002441436145,NORM,1645.6770863407994,1974.812503608959,Pro Dri-FIT Tight,Apparel,Decline,7138.475103072246,8228.385431703997,0.8675426257461978,17743.04750339285,1645.6770863407994,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-01,NK-RA-RM-1940,12864.087555490898,10720.072962909082,NORM,2191.4509691559756,2629.741162987171,Dri-FIT Running Shirt M,Apparel,New Launch,10963.103495703968,10957.254845779878,0.9994662303645934,18568.061527934882,2191.4509691559756,0
Baseline FY26,APLA,Wholesale,2026-03-08,NK-AP-YLL-9083,3789.127224356363,3157.6060202969693,NORM,707.2586387058141,848.7103664469769,Yoga Luxe Leggings,Apparel,Decline,2984.895495059711,3536.2931935290703,0.8440746656758151,10099.654599904461,707.2586387058141,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-15,NK-IV-3-1379,5379.669856228961,4483.058213524135,NORM,899.6624797987314,1079.5949757584776,Invincible 3,Footwear,Decline,4164.468785296418,4498.312398993657,0.9257846978853836,4886.228592472856,899.6624797987314,0
Baseline FY26,North America,Wholesale,2026-03-22,NK-RA-RW-6438,11447.36015342557,9539.46679452131,NORM,1731.7341665319102,2078.080999838292,Dri-FIT Running Shirt W,Apparel,Growth,9193.248268048312,8658.67083265955,0.9382610280815395,23695.80078902459,1731.7341665319102,0
Baseline FY26,Greater China,Wholesale,2026-03-29,NK-AM-90-7963,12822.692145510826,10685.57678792569,NORM,2224.0999937569836,2668.9199925083803,Air Max 90,Footwear,Growth,11206.61287051359,11120.499968784918,0.992256382179723,22612.177921204624,2224.0999937569836,1
Baseline FY26,EMEA,Digital,2026-04-05,NK-SB-DLP-2423,11198.924371929954,9332.436976608295,NORM,1807.8273716827769,2169.392846019332,SB Dunk Low Pro,Footwear,Decline,8600.510314087998,9039.136858413884,0.9514747313602626,23351.43638212406,1807.8273716827769,0
Baseline FY26,EMEA,Wholesale,2026-04-12,NK-VF-3-3556,9230.336111174918,7691.946759312432,NORM,1319.3466131349865,1583.2159357619837,Vaporfly 3,Footwear,New Launch,7247.754374667653,6596.733065674932,0.9013115579315755,16315.343591872523,1319.3466131349865,0
Baseline FY26,Greater China,Digital,2026-04-19,NK-IV-3-2027,9692.853401595816,8077.37783466318,NORM,1702.1196743145233,2042.543609177428,Invincible 3,Footwear,Growth,8231.596571721455,8510.598371572616,0.9672171347219143,11656.953015707115,1702.1196743145233,1
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-26,NK-AM-270-1867,21287.723092698157,17739.769243915132,NORM,3841.3215014947837,4609.58580179374,Air Max 270,Footwear,Mature,19155.891132186953,19206.607507473916,0.9973594308486167,37369.45042255516,3841.3215014947837,0
Baseline FY26,North America,Direct-to-Consumer,2026-05-03,NK-AP-YLL-6668,21155.056107562265,17629.213422968554,NORM,3028.868067669395,3634.6416812032735,Yoga Luxe Leggings,Apparel,Mature,18058.522880196168,15144.340338346972,0.8075728307247431,36121.043563785,3028.868067669395,0
Baseline FY26,EMEA,Digital,2026-05-10,NK-RT-3-2223,14715.772260381917,12263.143550318264,NORM,2212.741687767067,2655.2900253204803,React Phantom Run 3,Footwear,New Launch,12249.357882350425,11063.708438835334,0.8928343556710807,19324.69926491215,2212.741687767067,0
Baseline FY26,EMEA,Wholesale,2026-05-17,NK-RA-RW-2965,16751.241806169466,13959.36817180789,NORM,2552.2665178010866,3062.7198213613037,Dri-FIT Running Shirt W,Apparel,Growth,14681.566149038292,12761.332589005431,0.8495271910954468,35342.469562797975,2552.2665178010866,0
Baseline FY26,North America,Digital,2026-03-01,NK-RA-RW-4309,9317.014743092885,7764.178952577405,NORM,1415.1456632329034,1698.174795879484,Dri-FIT Running Shirt W,Apparel,Growth,8073.095346607627,7075.728316164516,0.8590439053228451,18667.490293567364,1415.1456632329034,0
Baseline FY26,APLA,Wholesale,2026-03-08,NK-JD-SL3-9317,22185.07294036308,18487.5607836359,NORM,3569.434331048591,4283.321197258309,Jordan Stay Loyal 3,Footwear,Decline,19138.205092131237,17847.171655242953,0.9276617347651824,26335.83033725065,3569.434331048591,0
Baseline FY26,APLA,Digital,2026-03-15,NK-RA-RW-3151,7196.11110960974,5996.759258008117,NORM,1093.4874289216623,1312.1849147059947,Dri-FIT Running Shirt W,Apparel,New Launch,6451.850746722092,5467.437144608311,0.819949717559249,5610.2266847087985,1093.4874289216623,1
Baseline FY26,APLA,Wholesale,2026-03-22,NK-BK-KD16-4128,7015.241696634249,5846.034747195207,NORM,1148.9099643872291,1378.691957264675,KD16,Footwear,Decline,5570.382681663046,5744.549821936145,0.9696813247910178,10165.945069378691,1148.9099643872291,0
Baseline FY26,Greater China,Wholesale,2026-03-29,NK-JD-SL3-3085,23015.52631065818,19179.605258881817,NORM,4284.134498307715,5140.961397969258,Jordan Stay Loyal 3,Footwear,Decline,19719.342360666382,21420.672491538575,0.9205753165992225,22279.665396475186,4284.134498307715,0
Baseline FY26,Greater China,Digital,2026-04-05,NK-BK-L21-4515,13417.975190351977,11181.645991959982,NORM,1971.9886318263104,2366.3863581915725,LeBron XXI,Footwear,New Launch,11586.534598293238,9859.943159131552,0.8248882968901656,24750.644030049756,1971.9886318263104,0
Baseline FY26,EMEA,Wholesale,2026-04-12,NK-JD-SL3-5690,5906.125212317085,4921.771010264238,NORM,1051.3745393526683,1261.6494472232018,Jordan Stay Loyal 3,Footwear,Mature,5222.108714929927,5256.872696763341,0.9933869462247359,12405.627462270351,1051.3745393526683,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-04-19,NK-BZ-77-3554,12909.867468074997,10758.222890062498,NORM,2378.319488427457,2853.9833861129487,Blazer Mid '77,Footwear,Growth,11163.808311364795,11891.597442137285,0.9387980349726939,13484.417113920856,2378.319488427457,0
Baseline FY26,EMEA,Digital,2026-04-26,NK-MT-9-9433,2211.4567227144594,1842.8806022620495,NORM,343.2844081271605,411.9412897525926,Metcon 9 Amp,Footwear,Mature,1801.878372653911,1716.4220406358022,0.9502125176705062,3663.4853355253554,343.2844081271605,1
Baseline FY26,Greater China,Direct-to-Consumer,2026-05-03,NK-VF-3-7232,7526.183449225741,6271.819541021451,NORM,1105.2707578758445,1326.3249094510134,Vaporfly 3,Footwear,Growth,5779.013266879963,5526.353789379223,0.9542809803479625,9551.814484380966,1105.2707578758445,1
Baseline FY26,Greater China,Wholesale,2026-05-10,NK-AP-ACG-3662,8466.668901942377,7055.557418285314,NORM,1282.5762219456503,1539.0914663347803,ACG Mountain Fly,Apparel,Mature,7023.192485798681,6412.881109728251,0.904830392825372,14278.32448794452,1282.5762219456503,1
Baseline FY26,EMEA,Wholesale,2026-05-17,NK-BK-KD16-4544,5962.475123096593,4968.729269247161,NORM,977.8863670157382,1173.4636404188857,KD16,Footwear,Mature,5018.971566623715,4889.431835078691,0.9735061790583405,14622.369553395209,977.8863670157382,0
Baseline FY26,Greater China,Wholesale,2026-03-01,NK-BK-L21-6702,19137.35074200018,15947.79228500015,NORM,3085.7786857573847,3702.9344229088615,LeBron XXI,Footwear,New Launch,15255.213499060777,15428.893428786923,0.9887432024514411,20362.28033270881,3085.7786857573847,0
Baseline FY26,Greater China,Digital,2026-03-08,NK-BZ-77-2218,7710.820897430488,6425.684081192074,NORM,1164.9202914064892,1397.904349687787,Blazer Mid '77,Footwear,New Launch,6134.962140464872,5824.601457032446,0.9467155502875297,9318.106199265836,1164.9202914064892,0
Baseline FY26,APLA,Wholesale,2026-03-15,NK-BK-JA1-8858,23233.28964078928,19361.074700657733,NORM,4301.319012369489,5161.5828148433875,Ja 1,Footwear,Growth,20016.516575962305,21506.595061847445,0.9307152767976494,36413.0695812889,4301.319012369489,0
Baseline FY26,North America,Wholesale,2026-03-22,NK-CV-L-1060,2311.159838804544,1925.9665323371203,NORM,344.6339221277551,413.56070655330615,Court Vision Low,Footwear,Growth,1740.0988151320014,1723.1696106387753,0.9901755437255243,4344.246926233711,344.6339221277551,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-03-29,NK-AP-ACG-9227,5707.781819538664,4756.484849615554,NORM,1062.729936639025,1275.27592396683,ACG Mountain Fly,Apparel,Growth,4405.912553611077,5313.649683195125,0.829168804173364,14740.086968466154,1062.729936639025,0
Baseline FY26,EMEA,Digital,2026-04-05,NK-BK-L21-4433,8952.43071208799,7460.358926739992,NORM,1562.2919481825038,1874.7503378190045,LeBron XXI,Footwear,Mature,7454.8254411896405,7811.459740912519,0.9543447304919199,8518.324061432299,1562.2919481825038,0
Baseline FY26,Greater China,Digital,2026-04-12,NK-BK-JA1-3415,14412.03322318783,12010.027685989859,NORM,2406.6425948687106,2887.9711138424527,Ja 1,Footwear,Decline,13195.44125077897,12033.212974343553,0.9034149666499341,23000.9897877213,2406.6425948687106,0
Baseline FY26,North America,Direct-to-Consumer,2026-04-19,NK-RT-3-8888,23959.654578244787,19966.37881520399,NORM,4511.037803639388,5413.245364367265,React Phantom Run 3,Footwear,Mature,18671.436373789817,22555.189018196936,0.8278111240267679,46237.441404181365,4511.037803639388,0
Baseline FY26,APLA,Wholesale,2026-04-26,NK-BK-L21-4402,23266.190270839645,19388.49189236637,NORM,3720.545393408026,4464.654472089631,LeBron XXI,Footwear,Decline,20877.05520362984,18602.72696704013,0.8777422127078836,34105.99551890309,3720.545393408026,0
Baseline FY26,North America,Wholesale,2026-05-03,NK-AM-90-8929,14466.316114397894,12055.263428664912,NORM,2565.2850221513654,3078.3420265816385,Air Max 90,Footwear,Growth,11956.052379383618,12826.425110756825,0.9321422201542913,27178.482487463854,2565.2850221513654,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-10,NK-RA-RW-6177,23094.452675184275,19245.37722932023,NORM,3851.605832119666,4621.926998543599,Dri-FIT Running Shirt W,Apparel,Growth,18867.012356313306,19258.02916059833,0.9796959075602066,51712.8182148471,3851.605832119666,0
Baseline FY26,APLA,Wholesale,2026-05-17,NK-BK-JA1-2587,2996.3140370892784,2496.9283642410655,NORM,543.2349000139725,651.881880016767,Ja 1,Footwear,Decline,2510.8161148284244,2716.1745000698625,0.9243942591920526,3477.6570510038987,543.2349000139725,0
Baseline FY26,Greater China,Wholesale,2026-03-01,NK-AP-TJ-5203,3084.350438967155,2570.292032472629,NORM,487.97024638989427,585.5642956678731,Tech Fleece Joggers M,Apparel,Growth,2382.84314576463,2439.851231949471,0.976634605652046,6655.833930486399,487.97024638989427,0
Baseline FY26,North America,Wholesale,2026-03-08,NK-RA-RW-5773,16096.632158156226,13413.860131796855,NORM,2961.8751779373442,3554.250213524813,Dri-FIT Running Shirt W,Apparel,New Launch,13646.482709673928,14809.37588968672,0.9214758819902307,18783.712885351888,2961.8751779373442,0
Baseline FY26,APLA,Direct-to-Consumer,2026-03-15,NK-MT-9-6285,20276.232564513055,16896.860470427546,NORM,2880.962499421894,3457.1549993062727,Metcon 9 Amp,Footwear,Growth,17911.88460294385,14404.81249710947,0.7565346923788057,26152.940044862153,2880.962499421894,0
Baseline FY26,APLA,Wholesale,2026-03-22,NK-IV-3-1379,21545.935298042376,17954.94608170198,NORM,3830.5579465618052,4596.669535874166,Invincible 3,Footwear,New Launch,16398.91216761138,19152.789732809026,0.8562153292749718,28467.11070575148,3830.5579465618052,0
Baseline FY26,North America,Digital,2026-03-29,NK-AP-ACG-8270,11714.6132116182,9762.1776763485,NORM,2026.2595085499086,2431.51141025989,ACG Mountain Fly,Apparel,Mature,10567.941482660632,10131.297542749542,0.9569014789992449,25456.782286802296,2026.2595085499086,0
Baseline FY26,North America,Wholesale,2026-04-05,NK-AP-YLL-7903,20796.344790757208,17330.28732563101,NORM,3527.876389223071,4233.451667067685,Yoga Luxe Leggings,Apparel,Decline,18168.567570947856,17639.381946115354,0.9699997637984679,48225.12469445631,3527.876389223071,1
Baseline FY26,Greater China,Direct-to-Consumer,2026-04-12,NK-AM-90-6974,10237.465081371747,8531.220901143122,NORM,1923.1865527878244,2307.8238633453893,Air Max 90,Footwear,Mature,8300.71824254615,9615.932763939121,0.8632254869413002,12447.542459290597,1923.1865527878244,0
Baseline FY26,Greater China,Digital,2026-04-19,NK-AP-PDF-2232,8579.413089693824,7149.510908078187,NORM,1230.4335152348624,1476.5202182818348,Pro Dri-FIT Tight,Apparel,Decline,7785.330410612363,6152.167576174312,0.7345386298053955,18258.672275560457,1230.4335152348624,0
Baseline FY26,North America,Digital,2026-04-26,NK-AP-IC-8994,22292.857970157453,18577.381641797878,NORM,3367.8926962531973,4041.4712355038364,Sportswear Icon Clash,Apparel,Mature,18513.71032476495,16839.463481265986,0.9005759984359611,43249.41289143776,3367.8926962531973,1
Baseline FY26,Greater China,Direct-to-Consumer,2026-05-03,NK-AP-PDF-7838,14812.184604564784,12343.487170470653,NORM,2691.8502041137217,3230.220244936466,Pro Dri-FIT Tight,Apparel,Mature,12942.656549906482,13459.251020568609,0.9616178887017814,24875.82256451663,2691.8502041137217,0
Baseline FY26,EMEA,Direct-to-Consumer,2026-05-10,NK-BK-KD16-9760,1963.0575393876682,1635.8812828230568,NORM,322.72362313422514,387.2683477610702,KD16,Footwear,Mature,1665.7857923672475,1613.6181156711255,0.9676703699658052,3631.2467335300144,322.72362313422514,0
Baseline FY26,APLA,Digital,2026-05-17,NK-AP-PDF-3381,20908.476670192515,17423.730558493764,NORM,3186.65668010704,3823.9880161284477,Pro Dri-FIT Tight,Apparel,New Launch,17957.222093910936,15933.283400535198,0.8729741609122603,40419.18952701187,3186.65668010704,0
Baseline FY26,Greater China,Digital,2026-03-01,NK-ZP-40-3550,12354.084802081992,10295.07066840166,NORM,1781.244501863086,2137.4934022357033,Air Zoom Pegasus 40,Footwear,Growth,9953.214849416694,8906.22250931543,0.8824426024606766,25294.312182575177,1781.244501863086,0
Baseline FY26,EMEA,Wholesale,2026-03-08,NK-AP-TJ-3809,12314.41169664489,10262.009747204074,NORM,1855.318463446103,2226.3821561353234,Tech Fleece Joggers M,Apparel,New Launch,10452.902347164298,9276.592317230514,0.8731958902894887,27282.537045249817,1855.318463446103,1
